size,block_size,assoc,predictor,miss_penalty,pipeline_depth,instructions,cycles,CPI,cache_stalls,cache_hitrate,branch_stalls,branch_hitrate
16384,16,4,1,50,13,10000,43786,4.379,225300,0.55,8086,0.757
16384,16,4,1,75,1,10000,49172,4.917,337950,0.55,622,0.757
16384,16,4,1,75,5,10000,51660,5.166,337950,0.55,3110,0.757
16384,16,4,1,75,9,10000,54148,5.415,337950,0.55,5598,0.757
16384,16,4,1,75,13,10000,56636,5.664,337950,0.55,8086,0.757
16384,16,4,1,100,1,10000,62022,6.202,450600,0.55,622,0.757
16384,16,4,1,100,5,10000,64510,6.451,450600,0.55,3110,0.757
16384,16,4,1,100,9,10000,66998,6.7,450600,0.55,5598,0.757
16384,16,4,1,100,13,10000,69486,6.949,450600,0.55,8086,0.757
16384,16,4,2,25,1,10000,23193,2.319,112650,0.55,343,0.866
16384,16,4,2,25,5,10000,24565,2.457,112650,0.55,1715,0.866
16384,16,4,2,25,9,10000,25937,2.594,112650,0.55,3087,0.866
16384,16,4,2,25,13,10000,27309,2.731,112650,0.55,4459,0.866
16384,16,4,2,50,1,10000,36043,3.604,225300,0.55,343,0.866
16384,16,4,2,50,5,10000,37415,3.741,225300,0.55,1715,0.866
16384,16,4,2,50,9,10000,38787,3.879,225300,0.55,3087,0.866
16384,16,4,2,50,13,10000,40159,4.016,225300,0.55,4459,0.866
16384,16,4,2,75,1,10000,48893,4.889,337950,0.55,343,0.866
16384,16,4,2,75,5,10000,50265,5.027,337950,0.55,1715,0.866
16384,16,4,2,75,9,10000,51637,5.164,337950,0.55,3087,0.866
16384,16,4,2,75,13,10000,53009,5.301,337950,0.55,4459,0.866
16384,16,4,2,100,1,10000,61743,6.174,450600,0.55,343,0.866
16384,16,4,2,100,5,10000,63115,6.311,450600,0.55,1715,0.866
16384,16,4,2,100,9,10000,64487,6.449,450600,0.55,3087,0.866
16384,16,4,2,100,13,10000,65859,6.586,450600,0.55,4459,0.866
16384,16,8,1,25,1,10000,23472,2.347,287600,0.324,622,0.757
16384,16,8,1,25,5,10000,25960,2.596,287600,0.324,3110,0.757
16384,16,8,1,25,9,10000,28448,2.845,287600,0.324,5598,0.757
16384,16,8,1,25,13,10000,30936,3.094,287600,0.324,8086,0.757
16384,16,8,1,50,1,10000,36322,3.632,575200,0.324,622,0.757
16384,16,8,1,50,5,10000,38810,3.881,575200,0.324,3110,0.757
16384,16,8,1,50,9,10000,41298,4.13,575200,0.324,5598,0.757
16384,16,8,1,50,13,10000,43786,4.379,575200,0.324,8086,0.757
16384,16,8,1,75,1,10000,49172,4.917,862800,0.324,622,0.757
16384,16,8,1,75,5,10000,51660,5.166,862800,0.324,3110,0.757
16384,16,8,1,75,9,10000,54148,5.415,862800,0.324,5598,0.757
16384,16,8,1,75,13,10000,56636,5.664,862800,0.324,8086,0.757
16384,16,8,1,100,1,10000,62022,6.202,1150400,0.324,622,0.757
16384,16,8,1,100,5,10000,64510,6.451,1150400,0.324,3110,0.757
16384,16,8,1,100,9,10000,66998,6.7,1150400,0.324,5598,0.757
16384,16,8,1,100,13,10000,69486,6.949,1150400,0.324,8086,0.757
16384,16,8,2,25,1,10000,23193,2.319,287600,0.324,343,0.866
16384,16,8,2,25,5,10000,24565,2.457,287600,0.324,1715,0.866
16384,16,8,2,25,9,10000,25937,2.594,287600,0.324,3087,0.866
16384,16,8,2,25,13,10000,27309,2.731,287600,0.324,4459,0.866
16384,16,8,2,50,1,10000,36043,3.604,575200,0.324,343,0.866
16384,16,8,2,50,5,10000,37415,3.741,575200,0.324,1715,0.866
16384,16,8,2,50,9,10000,38787,3.879,575200,0.324,3087,0.866
16384,16,8,2,50,13,10000,40159,4.016,575200,0.324,4459,0.866
16384,16,8,2,75,1,10000,48893,4.889,862800,0.324,343,0.866
16384,16,8,2,75,5,10000,50265,5.027,862800,0.324,1715,0.866
16384,16,8,2,75,9,10000,51637,5.164,862800,0.324,3087,0.866
16384,16,8,2,75,13,10000,53009,5.301,862800,0.324,4459,0.866
16384,16,8,2,100,1,10000,61743,6.174,1150400,0.324,343,0.866
16384,16,8,2,100,5,10000,63115,6.311,1150400,0.324,1715,0.866
16384,16,8,2,100,9,10000,64487,6.449,1150400,0.324,3087,0.866
16384,16,8,2,100,13,10000,65859,6.586,1150400,0.324,4459,0.866
16384,16,16,1,25,1,10000,23472,2.347,639625,0.177,622,0.757
16384,16,16,1,25,5,10000,25960,2.596,639625,0.177,3110,0.757
16384,16,16,1,25,9,10000,28448,2.845,639625,0.177,5598,0.757
16384,16,16,1,25,13,10000,30936,3.094,639625,0.177,8086,0.757
16384,16,16,1,50,1,10000,36322,3.632,1279250,0.177,622,0.757
16384,16,16,1,50,5,10000,38810,3.881,1279250,0.177,3110,0.757
16384,16,16,1,50,9,10000,41298,4.13,1279250,0.177,5598,0.757
16384,16,16,1,50,13,10000,43786,4.379,1279250,0.177,8086,0.757
16384,16,16,1,75,1,10000,49172,4.917,1918875,0.177,622,0.757
16384,16,16,1,75,5,10000,51660,5.166,1918875,0.177,3110,0.757
16384,16,16,1,75,9,10000,54148,5.415,1918875,0.177,5598,0.757
16384,16,16,1,75,13,10000,56636,5.664,1918875,0.177,8086,0.757
16384,16,16,1,100,1,10000,62022,6.202,2558500,0.177,622,0.757
16384,16,16,1,100,5,10000,64510,6.451,2558500,0.177,3110,0.757
16384,16,16,1,100,9,10000,66998,6.7,2558500,0.177,5598,0.757
16384,16,16,1,100,13,10000,69486,6.949,2558500,0.177,8086,0.757
16384,16,16,2,25,1,10000,23193,2.319,639625,0.177,343,0.866
16384,16,16,2,25,5,10000,24565,2.457,639625,0.177,1715,0.866
16384,16,16,2,25,9,10000,25937,2.594,639625,0.177,3087,0.866
16384,16,16,2,25,13,10000,27309,2.731,639625,0.177,4459,0.866
16384,16,16,2,50,1,10000,36043,3.604,1279250,0.177,343,0.866
16384,16,16,2,50,5,10000,37415,3.741,1279250,0.177,1715,0.866
16384,16,16,2,50,9,10000,38787,3.879,1279250,0.177,3087,0.866
16384,16,16,2,50,13,10000,40159,4.016,1279250,0.177,4459,0.866
16384,16,16,2,75,1,10000,48893,4.889,1918875,0.177,343,0.866
16384,16,16,2,75,5,10000,50265,5.027,1918875,0.177,1715,0.866
16384,16,16,2,75,9,10000,51637,5.164,1918875,0.177,3087,0.866
16384,16,16,2,75,13,10000,53009,5.301,1918875,0.177,4459,0.866
16384,16,16,2,100,1,10000,61743,6.174,2558500,0.177,343,0.866
16384,16,16,2,100,5,10000,63115,6.311,2558500,0.177,1715,0.866
16384,16,16,2,100,9,10000,64487,6.449,2558500,0.177,3087,0.866
16384,16,16,2,100,13,10000,65859,6.586,2558500,0.177,4459,0.866
16384,32,1,1,25,1,10000,17047,1.705,6425,0.957,622,0.757
16384,32,1,1,25,5,10000,19535,1.954,6425,0.957,3110,0.757
16384,32,1,1,25,9,10000,22023,2.202,6425,0.957,5598,0.757
16384,32,1,1,25,13,10000,24511,2.451,6425,0.957,8086,0.757
16384,32,1,1,50,1,10000,23472,2.347,12850,0.957,622,0.757
16384,32,1,1,50,5,10000,25960,2.596,12850,0.957,3110,0.757
16384,32,1,1,50,9,10000,28448,2.845,12850,0.957,5598,0.757
16384,32,1,1,50,13,10000,30936,3.094,12850,0.957,8086,0.757
16384,32,1,1,75,1,10000,29897,2.99,19275,0.957,622,0.757
16384,32,1,1,75,5,10000,32385,3.239,19275,0.957,3110,0.757
16384,32,1,1,75,9,10000,34873,3.487,19275,0.957,5598,0.757
16384,32,1,1,75,13,10000,37361,3.736,19275,0.957,8086,0.757
16384,32,1,1,100,1,10000,36322,3.632,25700,0.957,622,0.757
16384,32,1,1,100,5,10000,38810,3.881,25700,0.957,3110,0.757
16384,32,1,1,100,9,10000,41298,4.13,25700,0.957,5598,0.757
16384,32,1,1,100,13,10000,43786,4.379,25700,0.957,8086,0.757
16384,32,1,2,25,1,10000,16768,1.677,6425,0.957,343,0.866
16384,32,1,2,25,5,10000,18140,1.814,6425,0.957,1715,0.866
16384,32,1,2,25,9,10000,19512,1.951,6425,0.957,3087,0.866
16384,32,1,2,25,13,10000,20884,2.088,6425,0.957,4459,0.866
16384,32,1,2,50,1,10000,23193,2.319,12850,0.957,343,0.866
16384,32,1,2,50,5,10000,24565,2.457,12850,0.957,1715,0.866
16384,32,1,2,50,9,10000,25937,2.594,12850,0.957,3087,0.866
16384,32,1,2,50,13,10000,27309,2.731,12850,0.957,4459,0.866
16384,32,1,2,75,1,10000,29618,2.962,19275,0.957,343,0.866
16384,32,1,2,75,5,10000,30990,3.099,19275,0.957,1715,0.866
16384,32,1,2,75,9,10000,32362,3.236,19275,0.957,3087,0.866
16384,32,1,2,75,13,10000,33734,3.373,19275,0.957,4459,0.866
16384,32,1,2,100,1,10000,36043,3.604,25700,0.957,343,0.866
16384,32,1,2,100,5,10000,37415,3.741,25700,0.957,1715,0.866
16384,32,1,2,100,9,10000,38787,3.879,25700,0.957,3087,0.866
16384,32,1,2,100,13,10000,40159,4.016,25700,0.957,4459,0.866
16384,32,2,1,25,1,10000,17047,1.705,13550,0.914,622,0.757
16384,32,2,1,25,5,10000,19535,1.954,13550,0.914,3110,0.757
16384,32,2,1,25,9,10000,22023,2.202,13550,0.914,5598,0.757
16384,32,2,1,25,13,10000,24511,2.451,13550,0.914,8086,0.757
16384,32,2,1,50,1,10000,23472,2.347,27100,0.914,622,0.757
16384,32,2,1,50,5,10000,25960,2.596,27100,0.914,3110,0.757
16384,32,2,1,50,9,10000,28448,2.845,27100,0.914,5598,0.757
16384,32,2,1,50,13,10000,30936,3.094,27100,0.914,8086,0.757
16384,32,2,1,75,1,10000,29897,2.99,40650,0.914,622,0.757
16384,32,2,1,75,5,10000,32385,3.239,40650,0.914,3110,0.757
16384,32,2,1,75,9,10000,34873,3.487,40650,0.914,5598,0.757
16384,32,2,1,75,13,10000,37361,3.736,40650,0.914,8086,0.757
16384,32,2,1,100,1,10000,36322,3.632,54200,0.914,622,0.757
16384,32,2,1,100,5,10000,38810,3.881,54200,0.914,3110,0.757
16384,32,2,1,100,9,10000,41298,4.13,54200,0.914,5598,0.757
16384,32,2,1,100,13,10000,43786,4.379,54200,0.914,8086,0.757
16384,32,2,2,25,1,10000,16768,1.677,13550,0.914,343,0.866
16384,32,2,2,25,5,10000,18140,1.814,13550,0.914,1715,0.866
16384,32,2,2,25,9,10000,19512,1.951,13550,0.914,3087,0.866
16384,32,2,2,25,13,10000,20884,2.088,13550,0.914,4459,0.866
16384,32,2,2,50,1,10000,23193,2.319,27100,0.914,343,0.866
16384,32,2,2,50,5,10000,24565,2.457,27100,0.914,1715,0.866
16384,32,2,2,50,9,10000,25937,2.594,27100,0.914,3087,0.866
16384,32,2,2,50,13,10000,27309,2.731,27100,0.914,4459,0.866
16384,32,2,2,75,1,10000,29618,2.962,40650,0.914,343,0.866
16384,32,2,2,75,5,10000,30990,3.099,40650,0.914,1715,0.866
16384,32,2,2,75,9,10000,32362,3.236,40650,0.914,3087,0.866
16384,32,2,2,75,13,10000,33734,3.373,40650,0.914,4459,0.866
16384,32,2,2,100,1,10000,36043,3.604,54200,0.914,343,0.866
16384,32,2,2,100,5,10000,37415,3.741,54200,0.914,1715,0.866
16384,32,2,2,100,9,10000,38787,3.879,54200,0.914,3087,0.866
16384,32,2,2,100,13,10000,40159,4.016,54200,0.914,4459,0.866
16384,32,4,1,25,1,10000,17047,1.705,93600,0.606,622,0.757
16384,32,4,1,25,5,10000,19535,1.954,93600,0.606,3110,0.757
16384,32,4,1,25,9,10000,22023,2.202,93600,0.606,5598,0.757
16384,32,4,1,25,13,10000,24511,2.451,93600,0.606,8086,0.757
16384,32,4,1,50,1,10000,23472,2.347,187200,0.606,622,0.757
16384,32,4,1,50,5,10000,25960,2.596,187200,0.606,3110,0.757
16384,32,4,1,50,9,10000,28448,2.845,187200,0.606,5598,0.757
16384,32,4,1,50,13,10000,30936,3.094,187200,0.606,8086,0.757
16384,32,4,1,75,1,10000,29897,2.99,280800,0.606,622,0.757
16384,32,4,1,75,5,10000,32385,3.239,280800,0.606,3110,0.757
16384,32,4,1,75,9,10000,34873,3.487,280800,0.606,5598,0.757
16384,32,4,1,75,13,10000,37361,3.736,280800,0.606,8086,0.757
16384,32,4,1,100,1,10000,36322,3.632,374400,0.606,622,0.757
16384,32,4,1,100,5,10000,38810,3.881,374400,0.606,3110,0.757
16384,32,4,1,100,9,10000,41298,4.13,374400,0.606,5598,0.757
16384,32,4,1,100,13,10000,43786,4.379,374400,0.606,8086,0.757
16384,32,4,2,25,1,10000,16768,1.677,93600,0.606,343,0.866
16384,32,4,2,25,5,10000,18140,1.814,93600,0.606,1715,0.866
16384,32,4,2,25,9,10000,19512,1.951,93600,0.606,3087,0.866
16384,32,4,2,25,13,10000,20884,2.088,93600,0.606,4459,0.866
16384,32,4,2,50,1,10000,23193,2.319,187200,0.606,343,0.866
16384,32,4,2,50,5,10000,24565,2.457,187200,0.606,1715,0.866
16384,32,4,2,50,9,10000,25937,2.594,187200,0.606,3087,0.866
16384,32,4,2,50,13,10000,27309,2.731,187200,0.606,4459,0.866
16384,32,4,2,75,1,10000,29618,2.962,280800,0.606,343,0.866
16384,32,4,2,75,5,10000,30990,3.099,280800,0.606,1715,0.866
16384,32,4,2,75,9,10000,32362,3.236,280800,0.606,3087,0.866
16384,32,4,2,75,13,10000,33734,3.373,280800,0.606,4459,0.866
16384,32,4,2,100,1,10000,36043,3.604,374400,0.606,343,0.866
16384,32,4,2,100,5,10000,37415,3.741,374400,0.606,1715,0.866
16384,32,4,2,100,9,10000,38787,3.879,374400,0.606,3087,0.866
16384,32,4,2,100,13,10000,40159,4.016,374400,0.606,4459,0.866
16384,32,8,1,25,1,10000,17047,1.705,255300,0.361,622,0.757
16384,32,8,1,25,5,10000,19535,1.954,255300,0.361,3110,0.757
16384,32,8,1,25,9,10000,22023,2.202,255300,0.361,5598,0.757
16384,32,8,1,25,13,10000,24511,2.451,255300,0.361,8086,0.757
16384,32,8,1,50,1,10000,23472,2.347,510600,0.361,622,0.757
16384,32,8,1,50,5,10000,25960,2.596,510600,0.361,3110,0.757
16384,32,8,1,50,9,10000,28448,2.845,510600,0.361,5598,0.757
16384,32,8,1,50,13,10000,30936,3.094,510600,0.361,8086,0.757
16384,32,8,1,75,1,10000,29897,2.99,765900,0.361,622,0.757
16384,32,8,1,75,5,10000,32385,3.239,765900,0.361,3110,0.757
16384,32,8,1,75,9,10000,34873,3.487,765900,0.361,5598,0.757
16384,32,8,1,75,13,10000,37361,3.736,765900,0.361,8086,0.757
16384,32,8,1,100,1,10000,36322,3.632,1021200,0.361,622,0.757
16384,32,8,1,100,5,10000,38810,3.881,1021200,0.361,3110,0.757
16384,32,8,1,100,9,10000,41298,4.13,1021200,0.361,5598,0.757
16384,32,8,1,100,13,10000,43786,4.379,1021200,0.361,8086,0.757
16384,32,8,2,25,1,10000,16768,1.677,255300,0.361,343,0.866
16384,32,8,2,25,5,10000,18140,1.814,255300,0.361,1715,0.866
16384,32,8,2,25,9,10000,19512,1.951,255300,0.361,3087,0.866
16384,32,8,2,25,13,10000,20884,2.088,255300,0.361,4459,0.866
16384,32,8,2,50,1,10000,23193,2.319,510600,0.361,343,0.866
16384,32,8,2,50,5,10000,24565,2.457,510600,0.361,1715,0.866
16384,32,8,2,50,9,10000,25937,2.594,510600,0.361,3087,0.866
16384,32,8,2,50,13,10000,27309,2.731,510600,0.361,4459,0.866
16384,32,8,2,75,1,10000,29618,2.962,765900,0.361,343,0.866
16384,32,8,2,75,5,10000,30990,3.099,765900,0.361,1715,0.866
16384,32,8,2,75,9,10000,32362,3.236,765900,0.361,3087,0.866
16384,32,8,2,75,13,10000,33734,3.373,765900,0.361,4459,0.866
16384,32,8,2,100,1,10000,36043,3.604,1021200,0.361,343,0.866
16384,32,8,2,100,5,10000,37415,3.741,1021200,0.361,1715,0.866
16384,32,8,2,100,9,10000,38787,3.879,1021200,0.361,3087,0.866
16384,32,8,2,100,13,10000,40159,4.016,1021200,0.361,4459,0.866
16384,32,16,1,25,1,10000,17047,1.705,574725,0.2,622,0.757
16384,32,16,1,25,5,10000,19535,1.954,574725,0.2,3110,0.757
16384,32,16,1,25,9,10000,22023,2.202,574725,0.2,5598,0.757
16384,32,16,1,25,13,10000,24511,2.451,574725,0.2,8086,0.757
16384,32,16,1,50,1,10000,23472,2.347,1149450,0.2,622,0.757
16384,32,16,1,50,5,10000,25960,2.596,1149450,0.2,3110,0.757
16384,32,16,1,50,9,10000,28448,2.845,1149450,0.2,5598,0.757
16384,32,16,1,50,13,10000,30936,3.094,1149450,0.2,8086,0.757
16384,32,16,1,75,1,10000,29897,2.99,1724175,0.2,622,0.757
16384,32,16,1,75,5,10000,32385,3.239,1724175,0.2,3110,0.757
16384,32,16,1,75,9,10000,34873,3.487,1724175,0.2,5598,0.757
16384,32,16,1,75,13,10000,37361,3.736,1724175,0.2,8086,0.757
16384,32,16,1,100,1,10000,36322,3.632,2298900,0.2,622,0.757
16384,32,16,1,100,5,10000,38810,3.881,2298900,0.2,3110,0.757
16384,32,16,1,100,9,10000,41298,4.13,2298900,0.2,5598,0.757
16384,32,16,1,100,13,10000,43786,4.379,2298900,0.2,8086,0.757
16384,32,16,2,25,1,10000,16768,1.677,574725,0.2,343,0.866
16384,32,16,2,25,5,10000,18140,1.814,574725,0.2,1715,0.866
16384,32,16,2,25,9,10000,19512,1.951,574725,0.2,3087,0.866
16384,32,16,2,25,13,10000,20884,2.088,574725,0.2,4459,0.866
16384,32,16,2,50,1,10000,23193,2.319,1149450,0.2,343,0.866
16384,32,16,2,50,5,10000,24565,2.457,1149450,0.2,1715,0.866
16384,32,16,2,50,9,10000,25937,2.594,1149450,0.2,3087,0.866
16384,32,16,2,50,13,10000,27309,2.731,1149450,0.2,4459,0.866
16384,32,16,2,75,1,10000,29618,2.962,1724175,0.2,343,0.866
16384,32,16,2,75,5,10000,30990,3.099,1724175,0.2,1715,0.866
16384,32,16,2,75,9,10000,32362,3.236,1724175,0.2,3087,0.866
16384,32,16,2,75,13,10000,33734,3.373,1724175,0.2,4459,0.866
16384,32,16,2,100,1,10000,36043,3.604,2298900,0.2,343,0.866
16384,32,16,2,100,5,10000,37415,3.741,2298900,0.2,1715,0.866
16384,32,16,2,100,9,10000,38787,3.879,2298900,0.2,3087,0.866
16384,32,16,2,100,13,10000,40159,4.016,2298900,0.2,4459,0.866
16384,64,1,1,25,1,10000,13847,1.385,3225,0.979,622,0.757
16384,64,1,1,25,5,10000,16335,1.633,3225,0.979,3110,0.757
16384,64,1,1,25,9,10000,18823,1.882,3225,0.979,5598,0.757
16384,64,1,1,25,13,10000,21311,2.131,3225,0.979,8086,0.757
16384,64,1,1,50,1,10000,17072,1.707,6450,0.979,622,0.757
16384,64,1,1,50,5,10000,19560,1.956,6450,0.979,3110,0.757
16384,64,1,1,50,9,10000,22048,2.205,6450,0.979,5598,0.757
16384,64,1,1,50,13,10000,24536,2.454,6450,0.979,8086,0.757
16384,64,1,1,75,1,10000,20297,2.03,9675,0.979,622,0.757
16384,64,1,1,75,5,10000,22785,2.279,9675,0.979,3110,0.757
16384,64,1,1,75,9,10000,25273,2.527,9675,0.979,5598,0.757
16384,64,1,1,75,13,10000,27761,2.776,9675,0.979,8086,0.757
16384,64,1,1,100,1,10000,23522,2.352,12900,0.979,622,0.757
16384,64,1,1,100,5,10000,26010,2.601,12900,0.979,3110,0.757
16384,64,1,1,100,9,10000,28498,2.85,12900,0.979,5598,0.757
16384,64,1,1,100,13,10000,30986,3.099,12900,0.979,8086,0.757
16384,64,1,2,25,1,10000,13568,1.357,3225,0.979,343,0.866
16384,64,1,2,25,5,10000,14940,1.494,3225,0.979,1715,0.866
16384,64,1,2,25,9,10000,16312,1.631,3225,0.979,3087,0.866
16384,64,1,2,25,13,10000,17684,1.768,3225,0.979,4459,0.866
16384,64,1,2,50,1,10000,16793,1.679,6450,0.979,343,0.866
16384,64,1,2,50,5,10000,18165,1.817,6450,0.979,1715,0.866
16384,64,1,2,50,9,10000,19537,1.954,6450,0.979,3087,0.866
16384,64,1,2,50,13,10000,20909,2.091,6450,0.979,4459,0.866
16384,64,1,2,75,1,10000,20018,2.002,9675,0.979,343,0.866
16384,64,1,2,75,5,10000,21390,2.139,9675,0.979,1715,0.866
16384,64,1,2,75,9,10000,22762,2.276,9675,0.979,3087,0.866
16384,64,1,2,75,13,10000,24134,2.413,9675,0.979,4459,0.866
16384,64,1,2,100,1,10000,23243,2.324,12900,0.979,343,0.866
16384,64,1,2,100,5,10000,24615,2.462,12900,0.979,1715,0.866
16384,64,1,2,100,9,10000,25987,2.599,12900,0.979,3087,0.866
16384,64,1,2,100,13,10000,27359,2.736,12900,0.979,4459,0.866
16384,64,2,1,25,1,10000,13847,1.385,6675,0.957,622,0.757
16384,64,2,1,25,5,10000,16335,1.633,6675,0.957,3110,0.757
16384,64,2,1,25,9,10000,18823,1.882,6675,0.957,5598,0.757
16384,64,2,1,25,13,10000,21311,2.131,6675,0.957,8086,0.757
16384,64,2,1,50,1,10000,17072,1.707,13350,0.957,622,0.757
16384,64,2,1,50,5,10000,19560,1.956,13350,0.957,3110,0.757
16384,64,2,1,50,9,10000,22048,2.205,13350,0.957,5598,0.757
16384,64,2,1,50,13,10000,24536,2.454,13350,0.957,8086,0.757
16384,64,2,1,75,1,10000,20297,2.03,20025,0.957,622,0.757
16384,64,2,1,75,5,10000,22785,2.279,20025,0.957,3110,0.757
16384,64,2,1,75,9,10000,25273,2.527,20025,0.957,5598,0.757
16384,64,2,1,75,13,10000,27761,2.776,20025,0.957,8086,0.757
16384,64,2,1,100,1,10000,23522,2.352,26700,0.957,622,0.757
16384,64,2,1,100,5,10000,26010,2.601,26700,0.957,3110,0.757
16384,64,2,1,100,9,10000,28498,2.85,26700,0.957,5598,0.757
16384,64,2,1,100,13,10000,30986,3.099,26700,0.957,8086,0.757
16384,64,2,2,25,1,10000,13568,1.357,6675,0.957,343,0.866
16384,64,2,2,25,5,10000,14940,1.494,6675,0.957,1715,0.866
16384,64,2,2,25,9,10000,16312,1.631,6675,0.957,3087,0.866
16384,64,2,2,25,13,10000,17684,1.768,6675,0.957,4459,0.866
16384,64,2,2,50,1,10000,16793,1.679,13350,0.957,343,0.866
16384,64,2,2,50,5,10000,18165,1.817,13350,0.957,1715,0.866
16384,64,2,2,50,9,10000,19537,1.954,13350,0.957,3087,0.866
16384,64,2,2,50,13,10000,20909,2.091,13350,0.957,4459,0.866
16384,64,2,2,75,1,10000,20018,2.002,20025,0.957,343,0.866
16384,64,2,2,75,5,10000,21390,2.139,20025,0.957,1715,0.866
16384,64,2,2,75,9,10000,22762,2.276,20025,0.957,3087,0.866
16384,64,2,2,75,13,10000,24134,2.413,20025,0.957,4459,0.866
16384,64,2,2,100,1,10000,23243,2.324,26700,0.957,343,0.866
16384,64,2,2,100,5,10000,24615,2.462,26700,0.957,1715,0.866
16384,64,2,2,100,9,10000,25987,2.599,26700,0.957,3087,0.866
16384,64,2,2,100,13,10000,27359,2.736,26700,0.957,4459,0.866
16384,64,4,1,25,1,10000,13847,1.385,86400,0.63,622,0.757
16384,64,4,1,25,5,10000,16335,1.633,86400,0.63,3110,0.757
16384,64,4,1,25,9,10000,18823,1.882,86400,0.63,5598,0.757
16384,64,4,1,25,13,10000,21311,2.131,86400,0.63,8086,0.757
16384,64,4,1,50,1,10000,17072,1.707,172800,0.63,622,0.757
16384,64,4,1,50,5,10000,19560,1.956,172800,0.63,3110,0.757
16384,64,4,1,50,9,10000,22048,2.205,172800,0.63,5598,0.757
16384,64,4,1,50,13,10000,24536,2.454,172800,0.63,8086,0.757
16384,64,4,1,75,1,10000,20297,2.03,259200,0.63,622,0.757
16384,64,4,1,75,5,10000,22785,2.279,259200,0.63,3110,0.757
16384,64,4,1,75,9,10000,25273,2.527,259200,0.63,5598,0.757
16384,64,4,1,75,13,10000,27761,2.776,259200,0.63,8086,0.757
16384,64,4,1,100,1,10000,23522,2.352,345600,0.63,622,0.757
16384,64,4,1,100,5,10000,26010,2.601,345600,0.63,3110,0.757
16384,64,4,1,100,9,10000,28498,2.85,345600,0.63,5598,0.757
16384,64,4,1,100,13,10000,30986,3.099,345600,0.63,8086,0.757
16384,64,4,2,25,1,10000,13568,1.357,86400,0.63,343,0.866
16384,64,4,2,25,5,10000,14940,1.494,86400,0.63,1715,0.866
16384,64,4,2,25,9,10000,16312,1.631,86400,0.63,3087,0.866
16384,64,4,2,25,13,10000,17684,1.768,86400,0.63,4459,0.866
16384,64,4,2,50,1,10000,16793,1.679,172800,0.63,343,0.866
16384,64,4,2,50,5,10000,18165,1.817,172800,0.63,1715,0.866
16384,64,4,2,50,9,10000,19537,1.954,172800,0.63,3087,0.866
16384,64,4,2,50,13,10000,20909,2.091,172800,0.63,4459,0.866
16384,64,4,2,75,1,10000,20018,2.002,259200,0.63,343,0.866
16384,64,4,2,75,5,10000,21390,2.139,259200,0.63,1715,0.866
16384,64,4,2,75,9,10000,22762,2.276,259200,0.63,3087,0.866
16384,64,4,2,75,13,10000,24134,2.413,259200,0.63,4459,0.866
16384,64,4,2,100,1,10000,23243,2.324,345600,0.63,343,0.866
16384,64,4,2,100,5,10000,24615,2.462,345600,0.63,1715,0.866
16384,64,4,2,100,9,10000,25987,2.599,345600,0.63,3087,0.866
16384,64,4,2,100,13,10000,27359,2.736,345600,0.63,4459,0.866
16384,64,8,1,25,1,10000,13847,1.385,241850,0.378,622,0.757
16384,64,8,1,25,5,10000,16335,1.633,241850,0.378,3110,0.757
16384,64,8,1,25,9,10000,18823,1.882,241850,0.378,5598,0.757
16384,64,8,1,25,13,10000,21311,2.131,241850,0.378,8086,0.757
16384,64,8,1,50,1,10000,17072,1.707,483700,0.378,622,0.757
16384,64,8,1,50,5,10000,19560,1.956,483700,0.378,3110,0.757
16384,64,8,1,50,9,10000,22048,2.205,483700,0.378,5598,0.757
16384,64,8,1,50,13,10000,24536,2.454,483700,0.378,8086,0.757
16384,64,8,1,75,1,10000,20297,2.03,725550,0.378,622,0.757
16384,64,8,1,75,5,10000,22785,2.279,725550,0.378,3110,0.757
16384,64,8,1,75,9,10000,25273,2.527,725550,0.378,5598,0.757
16384,64,8,1,75,13,10000,27761,2.776,725550,0.378,8086,0.757
16384,64,8,1,100,1,10000,23522,2.352,967400,0.378,622,0.757
16384,64,8,1,100,5,10000,26010,2.601,967400,0.378,3110,0.757
16384,64,8,1,100,9,10000,28498,2.85,967400,0.378,5598,0.757
16384,64,8,1,100,13,10000,30986,3.099,967400,0.378,8086,0.757
16384,64,8,2,25,1,10000,13568,1.357,241850,0.378,343,0.866
16384,64,8,2,25,5,10000,14940,1.494,241850,0.378,1715,0.866
16384,64,8,2,25,9,10000,16312,1.631,241850,0.378,3087,0.866
16384,64,8,2,25,13,10000,17684,1.768,241850,0.378,4459,0.866
16384,64,8,2,50,1,10000,16793,1.679,483700,0.378,343,0.866
16384,64,8,2,50,5,10000,18165,1.817,483700,0.378,1715,0.866
16384,64,8,2,50,9,10000,19537,1.954,483700,0.378,3087,0.866
16384,64,8,2,50,13,10000,20909,2.091,483700,0.378,4459,0.866
16384,64,8,2,75,1,10000,20018,2.002,725550,0.378,343,0.866
16384,64,8,2,75,5,10000,21390,2.139,725550,0.378,1715,0.866
16384,64,8,2,75,9,10000,22762,2.276,725550,0.378,3087,0.866
16384,64,8,2,75,13,10000,24134,2.413,725550,0.378,4459,0.866
16384,64,8,2,100,1,10000,23243,2.324,967400,0.378,343,0.866
16384,64,8,2,100,5,10000,24615,2.462,967400,0.378,1715,0.866
16384,64,8,2,100,9,10000,25987,2.599,967400,0.378,3087,0.866
16384,64,8,2,100,13,10000,27359,2.736,967400,0.378,4459,0.866
