size,block_size,assoc,predictor,miss_penalty,pipeline_depth,instructions,cycles,CPI,cache_stalls,cache_hitrate,branch_stalls,branch_hitrate
128,8,2,1,100,9,10000,1007700,100.77,1996800,0.001,0,
128,8,2,1,100,13,10000,1007700,100.77,1996800,0.001,0,
128,8,2,2,25,1,10000,259425,25.942,499200,0.001,0,
128,8,2,2,25,5,10000,259425,25.942,499200,0.001,0,
128,8,2,2,25,9,10000,259425,25.942,499200,0.001,0,
128,8,2,2,25,13,10000,259425,25.942,499200,0.001,0,
128,8,2,2,50,1,10000,508850,50.885,998400,0.001,0,
128,8,2,2,50,5,10000,508850,50.885,998400,0.001,0,
128,8,2,2,50,9,10000,508850,50.885,998400,0.001,0,
128,8,2,2,50,13,10000,508850,50.885,998400,0.001,0,
128,8,2,2,75,1,10000,758275,75.828,1497600,0.001,0,
128,8,2,2,75,5,10000,758275,75.828,1497600,0.001,0,
128,8,2,2,75,9,10000,758275,75.828,1497600,0.001,0,
128,8,2,2,75,13,10000,758275,75.828,1497600,0.001,0,
128,8,2,2,100,1,10000,1007700,100.77,1996800,0.001,0,
128,8,2,2,100,5,10000,1007700,100.77,1996800,0.001,0,
128,8,2,2,100,9,10000,1007700,100.77,1996800,0.001,0,
128,8,2,2,100,13,10000,1007700,100.77,1996800,0.001,0,
128,8,4,1,25,1,10000,259500,25.95,998700,0.001,0,
128,8,4,1,25,5,10000,259500,25.95,998700,0.001,0,
128,8,4,1,25,9,10000,259500,25.95,998700,0.001,0,
128,8,4,1,25,13,10000,259500,25.95,998700,0.001,0,
128,8,4,1,50,1,10000,509000,50.9,1997400,0.001,0,
128,8,4,1,50,5,10000,509000,50.9,1997400,0.001,0,
128,8,4,1,50,9,10000,509000,50.9,1997400,0.001,0,
128,8,4,1,50,13,10000,509000,50.9,1997400,0.001,0,
128,8,4,1,75,1,10000,758500,75.85,2996100,0.001,0,
128,8,4,1,75,5,10000,758500,75.85,2996100,0.001,0,
128,8,4,1,75,9,10000,758500,75.85,2996100,0.001,0,
128,8,4,1,75,13,10000,758500,75.85,2996100,0.001,0,
128,8,4,1,100,1,10000,1008000,100.8,3994800,0.001,0,
128,8,4,1,100,5,10000,1008000,100.8,3994800,0.001,0,
128,8,4,1,100,9,10000,1008000,100.8,3994800,0.001,0,
128,8,4,1,100,13,10000,1008000,100.8,3994800,0.001,0,
128,8,4,2,25,1,10000,259500,25.95,998700,0.001,0,
128,8,4,2,25,5,10000,259500,25.95,998700,0.001,0,
128,8,4,2,25,9,10000,259500,25.95,998700,0.001,0,
128,8,4,2,25,13,10000,259500,25.95,998700,0.001,0,
128,8,4,2,50,1,10000,509000,50.9,1997400,0.001,0,
128,8,4,2,50,5,10000,509000,50.9,1997400,0.001,0,
128,8,4,2,50,9,10000,509000,50.9,1997400,0.001,0,
128,8,4,2,50,13,10000,509000,50.9,1997400,0.001,0,
128,8,4,2,75,1,10000,758500,75.85,2996100,0.001,0,
128,8,4,2,75,5,10000,758500,75.85,2996100,0.001,0,
128,8,4,2,75,9,10000,758500,75.85,2996100,0.001,0,
128,8,4,2,75,13,10000,758500,75.85,2996100,0.001,0,
128,8,4,2,100,1,10000,1008000,100.8,3994800,0.001,0,
128,8,4,2,100,5,10000,1008000,100.8,3994800,0.001,0,
128,8,4,2,100,9,10000,1008000,100.8,3994800,0.001,0,
128,8,4,2,100,13,10000,1008000,100.8,3994800,0.001,0,
128,8,8,1,25,1,10000,259375,25.938,1997700,0.0,0,
128,8,8,1,25,5,10000,259375,25.938,1997700,0.0,0,
128,8,8,1,25,9,10000,259375,25.938,1997700,0.0,0,
128,8,8,1,25,13,10000,259375,25.938,1997700,0.0,0,
128,8,8,1,50,1,10000,508750,50.875,3995400,0.0,0,
128,8,8,1,50,5,10000,508750,50.875,3995400,0.0,0,
128,8,8,1,50,9,10000,508750,50.875,3995400,0.0,0,
128,8,8,1,50,13,10000,508750,50.875,3995400,0.0,0,
128,8,8,1,75,1,10000,758125,75.812,5993100,0.0,0,
128,8,8,1,75,5,10000,758125,75.812,5993100,0.0,0,
128,8,8,1,75,9,10000,758125,75.812,5993100,0.0,0,
128,8,8,1,75,13,10000,758125,75.812,5993100,0.0,0,
128,8,8,1,100,1,10000,1007500,100.75,7990800,0.0,0,
128,8,8,1,100,5,10000,1007500,100.75,7990800,0.0,0,
128,8,8,1,100,9,10000,1007500,100.75,7990800,0.0,0,
128,8,8,1,100,13,10000,1007500,100.75,7990800,0.0,0,
128,8,8,2,25,1,10000,259375,25.938,1997700,0.0,0,
128,8,8,2,25,5,10000,259375,25.938,1997700,0.0,0,
128,8,8,2,25,9,10000,259375,25.938,1997700,0.0,0,
128,8,8,2,25,13,10000,259375,25.938,1997700,0.0,0,
128,8,8,2,50,1,10000,508750,50.875,3995400,0.0,0,
